code,interlevel,location,original
021517027,Bgy,Cabatacan East (Duldugan*),True
021517028,Bgy,Cabatacan West,True
021517029,Bgy,Nabannagan East,True
021517030,Bgy,Nabannagan West,True
021517031,Bgy,Centro II (Pob.),False
021517031,Bgy,Centro II,True
021517031,Bgy,Centro 2,False
021517032,Bgy,Centro III (Pob.),False
021517032,Bgy,Centro III,True
021517032,Bgy,Centro 3,False
021517033,Bgy,New Orlins,True
021518000,Mun,PAMPLONA,True
021518001,Bgy,Abanqueruan,True
021518002,Bgy,Allasitan,True
021518003,Bgy,Bagu,True
021518004,Bgy,Balingit,True
021518005,Bgy,Bidduang,True
021518006,Bgy,Cabaggan,True
021518007,Bgy,Capalalian,True
021518008,Bgy,Casitan,True
021518009,Bgy,Centro,True
021518009,Bgy,Centro (Pob.),False
021518010,Bgy,Curva,True
021518011,Bgy,Gattu,True
021518012,Bgy,Masi,True
021518013,Bgy,Nagattatan,True
021518014,Bgy,Nagtupacan,True
021518015,Bgy,San Juan,True
021518016,Bgy,Santa Cruz,True
021518017,Bgy,Tabba,True
021518018,Bgy,Tupanna,True
021519000,Mun,PEÑABLANCA,True
021519001,Bgy,Aggugaddan,True
021519002,Bgy,Alimanao,True
021519003,Bgy,Baliuag,True
021519004,Bgy,Bical,True
021519005,Bgy,Bugatay,True
021519006,Bgy,Buyun,True
021519007,Bgy,Cabasan,True
021519008,Bgy,Cabbo,True
021519009,Bgy,Callao,True
021519010,Bgy,Camasi,True
021519011,Bgy,Centro (Pob.),False
021519011,Bgy,Centro,True
021519012,Bgy,Dodan,True
021519013,Bgy,Lapi,True
021519015,Bgy,Malibabag,True
021519016,Bgy,Manga,True
021519017,Bgy,Minanga,True
021519018,Bgy,Nabbabalayan,True
021519019,Bgy,Nanguilattan,True
021519020,Bgy,Nannarian,True
021519021,Bgy,Parabba,True
021519022,Bgy,Patagueleg,True
021519023,Bgy,Quibal,True
021519024,Bgy,San Roque,True
021519024,Bgy,San Roque (Litto),True
021519024,Bgy,Litto,True
021519025,Bgy,Sisim,True
021520000,Mun,PIAT,True
021520001,Bgy,Apayao,True
021520002,Bgy,Aquib,True
021520003,Bgy,Dugayung,True
021520004,Bgy,Gumarueng,True
021520005,Bgy,Macapil,True
021520006,Bgy,Maguilling,True
021520007,Bgy,Minanga,True
021520008,Bgy,Poblacion 1,False
021520008,Bgy,Poblacion I,True
021520011,Bgy,Santa Barbara,True
021520012,Bgy,Santo Domingo,True
021520013,Bgy,Sicatna,True
021520014,Bgy,Villa Rey,True
021520014,Bgy,Villa Rey (San Gaspar*),True
021520014,Bgy,San Gaspar*,True
021520015,Bgy,Warat,True
021520016,Bgy,Baung,True
021520017,Bgy,Calaoagan,True
021520018,Bgy,Catarauan,True
021520019,Bgy,Poblacion 2,False
021520019,Bgy,Poblacion II,True
021520020,Bgy,Villa Reyno,True
021521000,Mun,RIZAL,True
021521001,Bgy,Anagguan,True
021521002,Bgy,Anurturu,True
021521003,Bgy,Anungu,True
021521004,Bgy,Balungcanag,True
021521005,Bgy,Batu,True
021521006,Bgy,Cambabangan,True
021521007,Bgy,Capacuan,True
021521008,Bgy,Dunggan,True
021521009,Bgy,Duyun,True
021521010,Bgy,Gaddangao,True
021521011,Bgy,Gaggabutan East,True
021521012,Bgy,Illuru Norte,True
021521013,Bgy,Lattut,True
021521014,Bgy,Linno (Villa Cruz*),True
021521014,Bgy,Villa Cruz*,True
021521014,Bgy,Linno,True
021521015,Bgy,Liwan,True
021521016,Bgy,Mabbang,True
021521017,Bgy,Mauanan,True
021521018,Bgy,Masi (Zinundungan),True
021521018,Bgy,Zinundungan,True
021521018,Bgy,Masi,True
021521019,Bgy,Minanga,True
021521020,Bgy,Nanauatan,True
021521021,Bgy,Nanungaran,True
021521022,Bgy,Pasingan,True
021521023,Bgy,Poblacion,True
021521024,Bgy,San Juan (Zinundungan),True
021521024,Bgy,Zinundungan,True
021521024,Bgy,San Juan,True
021521025,Bgy,Sinicking,True
021521026,Bgy,Battut,True
021521027,Bgy,Bural (Zinundungan),True
021521027,Bgy,Zinundungan,True
021521027,Bgy,Bural,True
021521028,Bgy,Gaggabutan West,True
021521029,Bgy,Illuru Sur,True
021522000,Mun,SANCHEZ-MIRA,True
021522001,Bgy,Bangan,True
021522002,Bgy,Callungan,True
021522003,Bgy,Centro I,True
021522003,Bgy,Centro 1,False
021522003,Bgy,Centro I (Pob.),False
021522004,Bgy,Centro 2,False
021522004,Bgy,Centro II (Pob.),False
021522004,Bgy,Centro II,True
021522005,Bgy,Dacal,True
021522006,Bgy,Dagueray,True
021522008,Bgy,Dammang,True
021522009,Bgy,Kittag,True
021522010,Bgy,Langagan,True
021522011,Bgy,Magacan,True
021522012,Bgy,Marzan,True
021522013,Bgy,Masisit,True
021522014,Bgy,Nagrangtayan,True
021522015,Bgy,Namuac,True
021522016,Bgy,San Andres,True
021522017,Bgy,Santiago,True
021522018,Bgy,Santor,True
021522019,Bgy,Tokitok,True
021523000,Mun,SANTA ANA,True
021523001,Bgy,Casagan,True
021523002,Bgy,Port Irene,True
021523002,Bgy,Casambalangan (Port Irene),True
021523002,Bgy,Casambalangan,True
021523003,Bgy,Centro (Pob.),False
021523003,Bgy,Centro,True
021523004,Bgy,Diora-Zinungan,True
021523005,Bgy,Dungeg,True
021523006,Bgy,Kapanikian,True
021523007,Bgy,Marede,True
021523008,Bgy,Palawig,True
021523009,Bgy,Batu-Parada,True
021523010,Bgy,Patunungan,True
021523011,Bgy,Punti,True
021523011,Bgy,Rapuli (Punti),True
021523011,Bgy,Rapuli,True
021523012,Bgy,San Vicente,True
021523012,Bgy,Fort,True
021523012,Bgy,San Vicente (Fort),True
021523013,Bgy,Santa Clara,True
021523014,Bgy,Santa Cruz,True
021523015,Bgy,Visitacion,True
021523015,Bgy,Visitacion (Pob.),False
021523016,Bgy,Tangatan,True
021524000,Mun,SANTA PRAXEDES,True
021524001,Bgy,Cadongdongan,True
021524002,Bgy,Capacuan,True
021524003,Bgy,Centro I,True
021524003,Bgy,Centro 1,False
021524003,Bgy,Centro I (Pob.),False
021524004,Bgy,Centro 2,False
021524004,Bgy,Centro II,True
021524004,Bgy,Centro II (Pob.),False
021524005,Bgy,Macatel,True
021524008,Bgy,Portabaga,True
021524009,Bgy,San Juan,True
021524010,Bgy,San Miguel,True
021524011,Bgy,Salungsong,True
021524012,Bgy,Sicul,True
021525000,Mun,SANTA TERESITA,True
021525001,Bgy,Alucao,True
021525002,Bgy,Buyun,True
021525003,Bgy,Centro East,True
021525003,Bgy,Centro East (Pob.),False
021525004,Bgy,Dungeg,True
021525005,Bgy,Luga,True
021525006,Bgy,Masi,True
021525007,Bgy,Mission,True
021525011,Bgy,Simpatuyo,True
021525012,Bgy,Villa,True
021525013,Bgy,Aridawen,True
021525014,Bgy,Caniugan,True
021525015,Bgy,Centro West,True
021525016,Bgy,Simbaluca,True
021526000,Mun,SANTO NIÑO,False
021526000,Mun,SANTO NIÑO (FAIRE),True
021526000,Mun,FAIRE,False
021526001,Bgy,Abariongan Ruar,True
021526002,Bgy,Abariongan Uneg,True
021526003,Bgy,Balagan,True
021526004,Bgy,Balanni,True
021526006,Bgy,Cabayo,True
021526007,Bgy,Calapangan,True
021526008,Bgy,Calassitan,True
021526009,Bgy,Campo,True
021526010,Bgy,Centro Norte,True
021526010,Bgy,Centro Norte (Pob.),False
021526011,Bgy,Centro Sur,True
021526011,Bgy,Centro Sur (Pob.),False
021526012,Bgy,Dungao,True
021526014,Bgy,Lattac,True
021526015,Bgy,Lipatan,True
021526016,Bgy,Lubo,True
021526017,Bgy,Mabitbitnong,True
021526018,Bgy,Mapitac,True
021526019,Bgy,Masical,True
021526020,Bgy,Matalao,True
021526021,Bgy,Nag-uma,True
021526022,Bgy,Namuccayan,True
021526023,Bgy,Niug Norte,True
021526024,Bgy,Niug Sur,True
021526025,Bgy,Palusao,True
021526026,Bgy,San Manuel,True
021526027,Bgy,San Roque,True
021526028,Bgy,Santa Felicitas,True
021526029,Bgy,Santa Maria,True
021526030,Bgy,Sidiran,True
021526031,Bgy,Tabang,True
021526032,Bgy,Tamucco,True
021526033,Bgy,Virginia,True
021527000,Mun,SOLANA,True
021527001,Bgy,Andarayan North,True
021527002,Bgy,Lannig,True
021527003,Bgy,Bangag,True
021527004,Bgy,Bantay,True
021527005,Bgy,Basi East,True
021527006,Bgy,Bauan East,True
021527007,Bgy,Cadaanan,True
021527008,Bgy,Calamagui,True
021527009,Bgy,Carilucud,True
021527010,Bgy,Cattaran,True
021527011,Bgy,Centro Northeast (Pob.),False
021527011,Bgy,Centro Northeast,True
021527012,Bgy,Centro Northwest (Pob.),False
021527012,Bgy,Centro Northwest,True
021527013,Bgy,Centro Southeast (Pob.),False
021527013,Bgy,Centro Southeast,True
021527014,Bgy,Centro Southwest (Pob.),False
021527014,Bgy,Centro Southwest,True
021527015,Bgy,Lanna,True
021527016,Bgy,Lingu,True
021527017,Bgy,Maguirig,True
021527018,Bgy,Nabbotuan,True
021527019,Bgy,Nangalisan,True
021527020,Bgy,Natappian East,True
021527021,Bgy,Padul,True
021527022,Bgy,Palao,True
021527023,Bgy,Parug-parug,True
021527024,Bgy,Pataya,True
021527025,Bgy,Sampaguita,True
021527026,Bgy,Maddarulug (Santo Domingo),True
021527026,Bgy,Santo Domingo,True
021527026,Bgy,Maddarulug,True
021527030,Bgy,Ubong,True
021527033,Bgy,Dassun,True
021527034,Bgy,Furagui,True
021527035,Bgy,Gadu,True
021527036,Bgy,Iraga,True
021527037,Bgy,Andarayan South,True
021527038,Bgy,Basi West,True
021527039,Bgy,Bauan West,True
021527040,Bgy,Calillauan,True
021527041,Bgy,Gen. Eulogio Balao,True
021527042,Bgy,Natappian West,True
021527043,Bgy,Malalam-Malacabibi,True
021528000,Mun,TUAO,True
021528001,Bgy,Accusilian,True
021528002,Bgy,Alabiao,True
021528003,Bgy,Alabug,True
021528004,Bgy,Angang,True
021528005,Bgy,Bagumbayan,True
021528006,Bgy,Barancuag,True
021528007,Bgy,Battung,True
021528008,Bgy,Bicok,True
021528009,Bgy,Bugnay,True
021528010,Bgy,Balagao,True
021528011,Bgy,Cagumitan,True
021528012,Bgy,Cato,True
021528013,Bgy,Culong,True
021528014,Bgy,Dagupan,True
021528015,Bgy,Fugu,True
021528016,Bgy,Lakambini,True
021528017,Bgy,Lallayug,True
021528019,Bgy,Malumin,True
021528020,Bgy,Mambacag,True
021528021,Bgy,San Vicente,True
021528021,Bgy,San Vicente (Maleg),True
021528021,Bgy,Maleg,True
021528022,Bgy,Mungo,True
021528023,Bgy,Naruangan,True
021528024,Bgy,Palca,True
021528025,Bgy,Pata,True
021528026,Bgy,San Juan,True
021528027,Bgy,San Luis (Gurengad),True
021528027,Bgy,Gurengad,True
021528027,Bgy,San Luis,True
021528028,Bgy,Santo Tomas,True
021528029,Bgy,Taribubu,True
021528030,Bgy,Villa Laida,True
021528031,Bgy,Poblacion 1,False
021528031,Bgy,Poblacion I (Ward I Centro),True
021528031,Bgy,Poblacion I,True
021528031,Bgy,Ward I Centro,True
021528032,Bgy,Poblacion 2,False
021528032,Bgy,Poblacion II (Ward II Centro),True
021528032,Bgy,Poblacion II,True
021528032,Bgy,Ward II Centro,True
021528033,Bgy,Malalinta,True
021529000,City,TUGUEGARAO,True
021529001,Bgy,Annafunan East,True
021529002,Bgy,Atulayan Norte,True
021529003,Bgy,Bagay,True
021529005,Bgy,Centro 1,True
021529005,Bgy,Centro 1 (Pob.),False
021529006,Bgy,Centro 4 (Pob.),False
021529006,Bgy,Centro 4,True
021529007,Bgy,Centro 5,True
021529007,Bgy,Centro 5 (Pob.),False
021529008,Bgy,Centro 6 (Pob.),False
021529008,Bgy,Centro 6,True
021529009,Bgy,Centro 7 (Pob.),False
021529009,Bgy,Centro 7,True
021529010,Bgy,Centro 8 (Pob.),False
021529010,Bgy,Centro 8,True
021529011,Bgy,Centro 9,True
021529011,Bgy,Centro 9 (Pob.),False
021529013,Bgy,Centro 10 (Pob.),False
021529013,Bgy,Centro 10,True
021529014,Bgy,Centro 11 (Pob.),False
021529014,Bgy,Centro 11,True
021529015,Bgy,Buntun,True
021529016,Bgy,Caggay,True
021529017,Bgy,Capatan,True
021529018,Bgy,Carig,True
021529019,Bgy,Caritan Norte,True
021529020,Bgy,Caritan Sur,True
021529021,Bgy,Cataggaman Nuevo,True
021529022,Bgy,Cataggaman Viejo,True
021529023,Bgy,Gosi Norte,True
021529024,Bgy,Larion Alto,True
021529025,Bgy,Larion Bajo,True
021529026,Bgy,Libag Norte,True
021529027,Bgy,Linao East,True
021529029,Bgy,Nambbalan Norte,True
021529030,Bgy,Pallua Norte,True
021529031,Bgy,Pengue (Pengue-Ruyu),True
021529031,Bgy,Pengue-Ruyu,True
021529031,Bgy,Pengue,True
021529032,Bgy,Tagga,True
021529033,Bgy,Tanza,True
021529034,Bgy,Ugac Norte,True
021529035,Bgy,Centro 2 (Pob.),False
021529035,Bgy,Centro 2,True
021529036,Bgy,Centro 3 (Pob.),False
021529036,Bgy,Centro 3,True
021529037,Bgy,Centro 12 (Pob.),False
021529037,Bgy,Centro 12,True
021529038,Bgy,Annafunan West,True
021529039,Bgy,Atulayan Sur,True
021529040,Bgy,Caritan Centro,True
021529041,Bgy,Cataggaman Pardo,True
021529042,Bgy,Dadda,True
021529043,Bgy,Gosi Sur,True
021529044,Bgy,Leonarda,True
021529045,Bgy,Libag Sur,True
021529046,Bgy,Linao Norte,True
021529047,Bgy,Linao West,True
021529048,Bgy,Nambbalan Sur,True
021529049,Bgy,Pallua Sur,True
021529050,Bgy,Reyes,True
021529051,Bgy,San Gabriel,True
021529052,Bgy,Ugac Sur,True
023100000,Prov,ISABELA,True
023101000,Mun,ALICIA,True
023101001,Bgy,Amistad,True
023101002,Bgy,Antonino,True
023101002,Bgy,Antonino (Pob.),False
023101003,Bgy,Apanay,True
023101004,Bgy,Aurora,True
023101005,Bgy,Bagnos,True
023101006,Bgy,Bagong Sikat,True
023101007,Bgy,Bantug-Petines,True
023101008,Bgy,Bonifacio,True
023101009,Bgy,Burgos,True
023101010,Bgy,Calaocan (Pob.),False
023101010,Bgy,Calaocan,True
023101011,Bgy,Callao,True
023101012,Bgy,Dagupan,True
023101013,Bgy,Inanama,True
023101014,Bgy,Linglingay,True
023101015,Bgy,M.H. del Pilar,True
023101016,Bgy,Mabini,True
023101017,Bgy,Magsaysay,True
023101017,Bgy,Magsaysay (Pob.),False
023101018,Bgy,Mataas na Kahoy,True
023101019,Bgy,Paddad,True
023101020,Bgy,Rizal,True
023101021,Bgy,Rizaluna,True
023101022,Bgy,Salvacion,True
023101023,Bgy,San Antonio (Pob.),False
023101023,Bgy,San Antonio,True
023101024,Bgy,San Fernando,True
023101025,Bgy,San Francisco,True
023101026,Bgy,San Juan,True
023101027,Bgy,San Pablo,True
023101028,Bgy,San Pedro,True
023101029,Bgy,Santa Cruz,True
023101030,Bgy,Santa Maria,True
023101031,Bgy,Santo Domingo,True
023101032,Bgy,Santo Tomas,True
023101033,Bgy,Victoria,True
023101034,Bgy,Zamora,True
023102000,Mun,ANGADANAN,True
023102001,Bgy,Allangigan,True
023102002,Bgy,Aniog,True
023102003,Bgy,Baniket,True
023102004,Bgy,Bannawag,True
023102005,Bgy,Bantug,True
023102006,Bgy,Barangcuag,True
023102007,Bgy,Baui,True
023102008,Bgy,Bonifacio,True
023102009,Bgy,Buenavista,True
023102010,Bgy,Bunnay,True
023102011,Bgy,Calabayan-Minanga,True
023102012,Bgy,Calaccab,True
023102013,Bgy,Calaocan,True
023102014,Bgy,Kalusutan,True
023102015,Bgy,Campanario,True
023102016,Bgy,Canangan,True
023102017,Bgy,Centro I (Pob.),False
023102017,Bgy,Centro I,True
023102017,Bgy,Centro 1,False
023102018,Bgy,Centro II (Pob.),False
023102018,Bgy,Centro 2,False
023102018,Bgy,Centro II,True
023102019,Bgy,Centro III,True
023102019,Bgy,Centro 3,False
023102019,Bgy,Centro III (Pob.),False
023102020,Bgy,Consular,True
023102021,Bgy,Cumu,True
023102022,Bgy,Dalakip,True
023102023,Bgy,Dalenat,True
023102024,Bgy,Dipaluda,True
023102025,Bgy,Duroc,True
023102026,Bgy,Lourdes (El Escaño),True
023102026,Bgy,Lourdes,True
023102026,Bgy,El Escaño,True
023102027,Bgy,Esperanza,True
023102028,Bgy,Fugaru,True
023102029,Bgy,Liwliwa,True
023102030,Bgy,Ingud Norte,True
023102031,Bgy,Ingud Sur,True
023102032,Bgy,La Suerte,True
023102033,Bgy,Lomboy,True
023102034,Bgy,Loria,True
023102035,Bgy,Mabuhay,True
023102036,Bgy,Macalauat,True
023102037,Bgy,Macaniao,True
023102038,Bgy,Malannao,True
023102039,Bgy,Malasin,True
023102040,Bgy,Mangandingay,True
023102041,Bgy,Minanga Proper,True
023102042,Bgy,Pappat,True
023102043,Bgy,Pissay,True
023102044,Bgy,Ramona,True
023102045,Bgy,Rancho Bassit,True
023102046,Bgy,Rang-ayan,True
023102047,Bgy,Salay,True
023102048,Bgy,San Ambrocio,True
023102049,Bgy,San Guillermo,True
023102050,Bgy,San Isidro,True
023102051,Bgy,San Marcelo,True
023102052,Bgy,San Roque,True
023102053,Bgy,San Vicente,True
023102054,Bgy,Santo Niño,True
023102055,Bgy,Saranay,True
023102056,Bgy,Sinabbaran,True
023102058,Bgy,Victory,True
023102059,Bgy,Viga,True
023102060,Bgy,Villa Domingo,True
023103000,Mun,AURORA,True
023103001,Bgy,Apiat,True
023103002,Bgy,Bagnos,True
023103003,Bgy,Bagong Tanza,True
023103004,Bgy,Ballesteros,True
023103005,Bgy,Bannagao,True
023103006,Bgy,Bannawag,True
023103007,Bgy,Bolinao,True
023103008,Bgy,Caipilan,True
023103009,Bgy,Camarunggayan,True
023103010,Bgy,Dalig-Kalinga,True
023103011,Bgy,Diamantina,True
023103012,Bgy,Divisoria,True
023103013,Bgy,Esperanza East,True
023103014,Bgy,Esperanza West,True
023103015,Bgy,Kalabaza,True
023103016,Bgy,Rizaluna,True
023103016,Bgy,Lapuz,True
023103016,Bgy,Rizaluna (Lapuz),True
023103017,Bgy,Macatal,True
023103018,Bgy,Malasin,True
023103019,Bgy,Nampicuan,True
023103020,Bgy,Villa Nuesa,True
023103021,Bgy,Panecien,True
023103022,Bgy,San Andres,True
023103023,Bgy,San Jose,True
023103023,Bgy,San Jose (Pob.),False
023103024,Bgy,San Rafael,True
023103025,Bgy,San Ramon,True
023103026,Bgy,Santa Rita,True
023103027,Bgy,Santa Rosa,True
023103028,Bgy,Saranay,True
023103029,Bgy,Sili,True
023103030,Bgy,Victoria,True
023103031,Bgy,Villa Fugu,True
023103032,Bgy,San Juan,True
023103032,Bgy,San Juan (Pob.),False
023103033,Bgy,San Pedro-San Pablo,True
023103033,Bgy,San Pedro-San Pablo (Pob.),False
023104000,Mun,BENITO SOLIVEN,True
023104001,Bgy,Andabuen,True
023104002,Bgy,Ara,True
023104003,Bgy,Binogtungan,True
023104004,Bgy,Capuseran,True
023104004,Bgy,Capuseran (Capurocan),True
023104004,Bgy,Capurocan,True
023104005,Bgy,Dagupan,True
023104006,Bgy,Danipa,True
023104007,Bgy,District II (Pob.),False
023104007,Bgy,District 2,False
023104007,Bgy,District II,True
023104008,Bgy,Gomez,True
023104009,Bgy,Guilingan,True
023104010,Bgy,La Salette,True
023104011,Bgy,Makindol,True
023104012,Bgy,Maluno Norte,True
023104013,Bgy,Maluno Sur,True
023104014,Bgy,Nacalma,True
023104015,Bgy,New Magsaysay,True
023104016,Bgy,District I (Pob.),False
023104016,Bgy,District 1,False
023104016,Bgy,District I,True
023104017,Bgy,Punit,True
023104018,Bgy,San Carlos,True
023104019,Bgy,San Francisco,True
023104021,Bgy,Santa Cruz,True
023104022,Bgy,Sevillana,True
023104023,Bgy,Sinipit,True
023104024,Bgy,Lucban,True
023104025,Bgy,Villaluz,True
023104026,Bgy,Yeban Norte,True
023104027,Bgy,Yeban Sur,True
023104028,Bgy,Santiago,True
023104029,Bgy,Placer,True
023104030,Bgy,Balliao,True
023105000,Mun,BURGOS,True
023105001,Bgy,Bacnor East,True
023105002,Bgy,Bacnor West,True
023105004,Bgy,Caliguian (Pob.),False
023105004,Bgy,Caliguian,True
023105005,Bgy,Catabban,True
023105006,Bgy,Cullalabo Del Norte,True
023105007,Bgy,Cullalabo San Antonio,True
023105008,Bgy,Cullalabo Del Sur,True
023105009,Bgy,Dalig,True
023105012,Bgy,Malasin,True
023105013,Bgy,Masigun,True
023105014,Bgy,Raniag,True
023105015,Bgy,San Bonifacio,True
023105016,Bgy,San Miguel,True
023105017,Bgy,San Roque,True
023106000,Mun,CABAGAN,True
023106001,Bgy,Aggub,True
023106002,Bgy,Anao,True
023106003,Bgy,Angancasilian,True
023106004,Bgy,Balasig,True
023106005,Bgy,Cansan,True
023106006,Bgy,Casibarag Norte,True
023106007,Bgy,Casibarag Sur,True
023106008,Bgy,Catabayungan,True
023106009,Bgy,Cubag,True
023106010,Bgy,Garita,True
023106011,Bgy,Luquilu,True
023106012,Bgy,Mabangug,True
023106013,Bgy,Magassi,True
023106015,Bgy,Ngarag,True
023106016,Bgy,Pilig Abajo,True
023106017,Bgy,Pilig Alto,True
023106018,Bgy,Centro,True
023106018,Bgy,Centro (Pob.),False
023106019,Bgy,San Bernardo,True
023106020,Bgy,San Juan,True
023106021,Bgy,Saui,True
023106022,Bgy,Tallag,True
023106023,Bgy,Ugad,True
023106024,Bgy,Union,True
023106025,Bgy,Masipi East,True
023106026,Bgy,Masipi West,True
023106027,Bgy,San Antonio,True
023107000,Mun,CABATUAN,True
023107001,Bgy,Rang-ay (Caggong),True
023107001,Bgy,Rang-ay,True
023107001,Bgy,Caggong,True
023107002,Bgy,Calaocan,True
023107003,Bgy,Canan,True
023107004,Bgy,Centro (Pob.),False
023107004,Bgy,Centro,True
023107005,Bgy,Culing Centro,True
023107006,Bgy,Culing East,True
023107007,Bgy,Culing West,True
023107008,Bgy,Del Corpuz,True
023107009,Bgy,Del Pilar,True
023107010,Bgy,Diamantina,True
023107011,Bgy,La Paz,True
023107012,Bgy,Luzon,True
023107013,Bgy,Macalaoat,True
023107014,Bgy,Magdalena,True
023107015,Bgy,Magsaysay,True
023107016,Bgy,Namnama,True
023107017,Bgy,Nueva Era,True
023107018,Bgy,Paraiso,True
023107019,Bgy,Sampaloc,True
023107020,Bgy,San Andres,True
023107020,Bgy,Teodoro Abad,True
023107020,Bgy,San Andres (Teodoro Abad),True
023107021,Bgy,Saranay,True
023107022,Bgy,Tandul,True
023108000,City,CAUAYAN,True
023108001,Bgy,Alicaocao,True
023108002,Bgy,Alinam,True
023108003,Bgy,Amobocan,True
023108004,Bgy,Andarayan,True
023108006,Bgy,Baculod,True
023108007,Bgy,Baringin Norte,True
023108008,Bgy,Baringin Sur,True
023108009,Bgy,Buena Suerte,True
023108010,Bgy,Bugallon,True
023108011,Bgy,Buyon,True
023108012,Bgy,Cabaruan,True
023108014,Bgy,Cabugao,True
023108015,Bgy,Carabatan Chica,True
023108016,Bgy,Carabatan Grande,True
023108017,Bgy,Carabatan Punta,True
023108018,Bgy,Carabatan Bacareno,True
023108019,Bgy,Casalatan,True
023108020,Bgy,San Pablo,True
023108020,Bgy,Casap Hacienda,True
023108020,Bgy,San Pablo (Casap Hacienda),True
023108022,Bgy,Cassap Fuera,True
023108023,Bgy,Catalina,True
023108024,Bgy,Culalabat,True
023108025,Bgy,Dabburab,True
023108028,Bgy,De Vera,True
023108029,Bgy,Dianao,True
023108030,Bgy,Disimuray,True
023108031,Bgy,District 1,False
023108031,Bgy,District I (Pob.),False
023108031,Bgy,District I,True
023108032,Bgy,District II (Pob.),False
023108032,Bgy,District 2,False
023108032,Bgy,District II,True
023108033,Bgy,District III,True
023108033,Bgy,District III (Pob.),False
023108033,Bgy,District 3,False
023108034,Bgy,Duminit,True
023108035,Bgy,Faustino,True
023108035,Bgy,Faustino (Sipay),True
023108035,Bgy,Sipay,True
023108036,Bgy,Gagabutan,True
023108037,Bgy,Gappal,True
023108038,Bgy,Guayabal,True
023108039,Bgy,Labinab,True
023108040,Bgy,Linglingay,True
023108041,Bgy,Mabantad,True
023108043,Bgy,Maligaya,True
023108044,Bgy,Manaoag,True
023108045,Bgy,Marabulig I,True
023108045,Bgy,Marabulig 1,False
023108046,Bgy,Marabulig 2,False
023108046,Bgy,Marabulig II,True
023108048,Bgy,Minante I,True
023108048,Bgy,Minante 1,False
023108049,Bgy,Minante 2,False
023108049,Bgy,Minante II,True
023108050,Bgy,Nagcampegan,True
023108051,Bgy,Naganacan,True
023108052,Bgy,Nagrumbuan,True
023108053,Bgy,Nungnungan I,True
023108053,Bgy,Nungnungan 1,False
023108054,Bgy,Nungnungan II,True
023108054,Bgy,Nungnungan 2,False
023108055,Bgy,Pinoma,True
023108056,Bgy,Rizal,True
023108057,Bgy,Rogus,True
023108058,Bgy,San Antonio,True
023108059,Bgy,San Fermin,True
023108060,Bgy,San Francisco,True
023108061,Bgy,San Isidro,True
023108062,Bgy,San Luis,True
023108064,Bgy,Santa Luciana,True
023108064,Bgy,Santa Luciana (Daburab 2),True
023108064,Bgy,Daburab 2,True
023108065,Bgy,Santa Maria,True
023108066,Bgy,Sillawit,True
023108067,Bgy,Sinippil,True
023108069,Bgy,Tagaran,True
023108070,Bgy,Turayong,True
023108071,Bgy,Union,True
023108072,Bgy,Villa Concepcion,True
023108073,Bgy,Villa Luna,True
023108074,Bgy,Villaflor,True
023109000,Mun,CORDON,True
023109001,Bgy,Rizaluna Este,True
023109001,Bgy,Aguinaldo,True
023109001,Bgy,Aguinaldo (Rizaluna Este),True
